"ID","name","versionNumber","contentType","dataFileSizeBytes","createdBy","createdOn","modifiedBy","modifiedOn","parentId","synapseURL","dataFileMD5Hex"
"syn68467332","wetlab_cataract_015_0011_instruments_mask.png","1","image/png","11629","3465426","1750598385644","3465426","1750598385644","syn68466835","https://www.synapse.org/#!Synapse:syn68467332.1","e8350025a7e71ce3edb3c7f2527d2849"
"syn68467881","wetlab_cataract_033_0015_instruments_mask.png","1","image/png","11629","3465426","1750598799752","3465426","1750598799752","syn68466835","https://www.synapse.org/#!Synapse:syn68467881.1","c65478cbcabeeae46636f6c8d7ac63df"
"syn68467275","wetlab_cataract_013_0007_instruments_mask.png","1","image/png","11633","3465426","1750598374497","3465426","1750598374497","syn68466835","https://www.synapse.org/#!Synapse:syn68467275.1","e336d1eb7ef9cba2420268a367c20f14"
"syn68467929","wetlab_cataract_035_0005_instruments_mask.png","1","image/png","11647","3465426","1750598809272","3465426","1750598809272","syn68466835","https://www.synapse.org/#!Synapse:syn68467929.1","dde9be080d56162690ca3e201393eab7"
"syn68467051","wetlab_cataract_010_0055_instruments_mask.png","1","image/png","11657","3465426","1750598133579","3465426","1750598133579","syn68466835","https://www.synapse.org/#!Synapse:syn68467051.1","da622f046f60639705abbf1eb7220faa"
"syn68467991","wetlab_cataract_037_0010_instruments_mask.png","1","image/png","11659","3465426","1750598820751","3465426","1750598820751","syn68466835","https://www.synapse.org/#!Synapse:syn68467991.1","fa0741b0d248a833679ddb6abf0885b5"
"syn68468391","wetlab_cataract_051_0013_instruments_mask.png","1","image/png","11668","3465426","1750598964036","3465426","1750598964036","syn68466835","https://www.synapse.org/#!Synapse:syn68468391.1","846c9e234e78c0d8d260ac8deed27f37"
"syn68468394","wetlab_cataract_051_0017_instruments_mask.png","1","image/png","11672","3465426","1750598965678","3465426","1750598965678","syn68466835","https://www.synapse.org/#!Synapse:syn68468394.1","d8306a6ba185ab0651eb6ec3c370975a"
"syn68467974","wetlab_cataract_036_0007_instruments_mask.png","1","image/png","11677","3465426","1750598817474","3465426","1750598817474","syn68466835","https://www.synapse.org/#!Synapse:syn68467974.1","7ec4cfe6ef2ad73dbd6bd40d772d7222"
"syn68467028","wetlab_cataract_010_0017_instruments_mask.png","1","image/png","11684","3465426","1750598127857","3465426","1750598127857","syn68466835","https://www.synapse.org/#!Synapse:syn68467028.1","d9a7315ce5469fc7405e6a2d05447a89"
"syn68467924","wetlab_cataract_034_0032_instruments_mask.png","1","image/png","11687","3465426","1750598808175","3465426","1750598808175","syn68466835","https://www.synapse.org/#!Synapse:syn68467924.1","62502aa65f88e7252a2c8af654663c6c"
"syn68467170","wetlab_cataract_011_0045_instruments_mask.png","1","image/png","11690","3465426","1750598351989","3465426","1750598351989","syn68466835","https://www.synapse.org/#!Synapse:syn68467170.1","ea43bfbf1367a77a3b1672fda7353eaf"
"syn68467210","wetlab_cataract_011_0078_instruments_mask.png","1","image/png","11697","3465426","1750598359805","3465426","1750598359805","syn68466835","https://www.synapse.org/#!Synapse:syn68467210.1","bdc978acf110df306b6850a66417d5f9"
"syn68467810","wetlab_cataract_031_0005_instruments_mask.png","1","image/png","11710","3465426","1750598784766","3465426","1750598784766","syn68466835","https://www.synapse.org/#!Synapse:syn68467810.1","7d0579c33f08f376acd400ba3f394cf5"
"syn68467185","wetlab_cataract_011_0055_instruments_mask.png","1","image/png","11721","3465426","1750598354213","3465426","1750598354213","syn68466835","https://www.synapse.org/#!Synapse:syn68467185.1","8e1d73e6dfc47ca2d0ea34d0725ad1d3"
"syn68468384","wetlab_cataract_051_0011_instruments_mask.png","1","image/png","11725","3465426","1750598963753","3465426","1750598963753","syn68466835","https://www.synapse.org/#!Synapse:syn68468384.1","27cd6687b85b7a3e932f1c2c3dc2ecb4"
"syn68467038","wetlab_cataract_010_0039_instruments_mask.png","1","image/png","11729","3465426","1750598129866","3465426","1750598129866","syn68466835","https://www.synapse.org/#!Synapse:syn68467038.1","88be6a9fd5b8f6cfe82afb65b4ee97ca"
"syn68467356","wetlab_cataract_016_0001_instruments_mask.png","1","image/png","11736","3465426","1750598390818","3465426","1750598390818","syn68466835","https://www.synapse.org/#!Synapse:syn68467356.1","39be294adde137440049224c82abae45"
"syn68467752","wetlab_cataract_029_0003_instruments_mask.png","1","image/png","11757","3465426","1750598773582","3465426","1750598773582","syn68466835","https://www.synapse.org/#!Synapse:syn68467752.1","b92a2d07a7fb1467b8ec87ee4ec0871a"
"syn68467243","wetlab_cataract_012_0024_instruments_mask.png","1","image/png","11768","3465426","1750598367179","3465426","1750598367179","syn68466835","https://www.synapse.org/#!Synapse:syn68467243.1","4018582ff98dabf07b810847e4c6e83d"
"syn68467467","wetlab_cataract_019_0005_instruments_mask.png","1","image/png","11768","3465426","1750598511440","3465426","1750598511440","syn68466835","https://www.synapse.org/#!Synapse:syn68467467.1","16fccbfed095a689799769125a76a06c"
"syn68468382","wetlab_cataract_051_0005_instruments_mask.png","1","image/png","11773","3465426","1750598961907","3465426","1750598961907","syn68466835","https://www.synapse.org/#!Synapse:syn68468382.1","977e13aaabf4c18e041b6d7f791bec82"
"syn68467556","wetlab_cataract_025_0002_instruments_mask.png","1","image/png","11782","3465426","1750598529771","3465426","1750598529771","syn68466835","https://www.synapse.org/#!Synapse:syn68467556.1","70442fc70f35a45b77f7232421e32a9a"
"syn68466942","wetlab_cataract_006_0019_instruments_mask.png","1","image/png","11793","3465426","1750598107374","3465426","1750598107374","syn68466835","https://www.synapse.org/#!Synapse:syn68466942.1","a7e1cdcd05db509cb1c2388a621245ae"
"syn68466951","wetlab_cataract_006_0029_instruments_mask.png","1","image/png","11802","3465426","1750598109663","3465426","1750598109663","syn68466835","https://www.synapse.org/#!Synapse:syn68466951.1","b4d2f6fbf358d0971609fabb15029bcb"
"syn68467919","wetlab_cataract_034_0028_instruments_mask.png","1","image/png","11807","3465426","1750598807401","3465426","1750598807401","syn68466835","https://www.synapse.org/#!Synapse:syn68467919.1","bda872e9cd8902746cf7c9e3dd587b77"
"syn68468067","wetlab_cataract_041_0012_instruments_mask.png","1","image/png","11813","3465426","1750598835660","3465426","1750598835660","syn68466835","https://www.synapse.org/#!Synapse:syn68468067.1","f10396a5073e4f6a49b5281546761161"
"syn68467036","wetlab_cataract_010_0032_instruments_mask.png","1","image/png","11814","3465426","1750598129657","3465426","1750598129657","syn68466835","https://www.synapse.org/#!Synapse:syn68467036.1","f977d851da6d587465100c99aef4f462"
"syn68468301","wetlab_cataract_048_0011_instruments_mask.png","1","image/png","11814","3465426","1750598944956","3465426","1750598944956","syn68466835","https://www.synapse.org/#!Synapse:syn68468301.1","c57d51364fbd1bdadb9c8c97d36fe5ca"
"syn68467162","wetlab_cataract_011_0022_instruments_mask.png","1","image/png","11825","3465426","1750598350141","3465426","1750598350141","syn68466835","https://www.synapse.org/#!Synapse:syn68467162.1","7a601190b76132e401271a83da6041d6"
"syn68466940","wetlab_cataract_006_0021_instruments_mask.png","1","image/png","11840","3465426","1750598107246","3465426","1750598107246","syn68466835","https://www.synapse.org/#!Synapse:syn68466940.1","c923dd46daf816e81531a1a1a26383a8"
"syn68467453","wetlab_cataract_018_0018_instruments_mask.png","1","image/png","11853","3465426","1750598509439","3465426","1750598509439","syn68466835","https://www.synapse.org/#!Synapse:syn68467453.1","8f89f95b1d0e2cdde84795424474e344"
"syn68467949","wetlab_cataract_035_0021_instruments_mask.png","1","image/png","11855","3465426","1750598812860","3465426","1750598812860","syn68466835","https://www.synapse.org/#!Synapse:syn68467949.1","d3373ac6c9b9499fc09fecd00be62f2c"
"syn68468276","wetlab_cataract_047_0002_instruments_mask.png","1","image/png","11856","3465426","1750598939167","3465426","1750598939167","syn68466835","https://www.synapse.org/#!Synapse:syn68468276.1","5368ba3441f62e9f3ff0c4e50deb56c0"
"syn68467560","wetlab_cataract_025_0009_instruments_mask.png","1","image/png","11858","3465426","1750598530033","3465426","1750598530033","syn68466835","https://www.synapse.org/#!Synapse:syn68467560.1","7cd6581fd89b2b2a1a9abe3f3cbf311e"
"syn68467256","wetlab_cataract_012_0048_instruments_mask.png","1","image/png","11859","3465426","1750598370942","3465426","1750598370942","syn68466835","https://www.synapse.org/#!Synapse:syn68467256.1","8dd0ddc771225d403175d4f3720f3502"
"syn68467161","wetlab_cataract_011_0026_instruments_mask.png","1","image/png","11879","3465426","1750598350131","3465426","1750598350131","syn68466835","https://www.synapse.org/#!Synapse:syn68467161.1","a19aa1d3aef5fc5941f57dc3f82fff6f"
"syn68467359","wetlab_cataract_016_0004_instruments_mask.png","1","image/png","11879","3465426","1750598391049","3465426","1750598391049","syn68466835","https://www.synapse.org/#!Synapse:syn68467359.1","8d2b4891bc1b7a8d386e05e23dbb6959"
"syn68467873","wetlab_cataract_033_0008_instruments_mask.png","1","image/png","11899","3465426","1750598797905","3465426","1750598797905","syn68466835","https://www.synapse.org/#!Synapse:syn68467873.1","c7e74aee274c3fd5d0fe3f23d11c3d95"
"syn68467817","wetlab_cataract_031_0010_instruments_mask.png","1","image/png","11910","3465426","1750598786390","3465426","1750598786390","syn68466835","https://www.synapse.org/#!Synapse:syn68467817.1","496ba00eac282f4a28c89a08cb623a98"
"syn68467581","wetlab_cataract_026_0002_instruments_mask.png","1","image/png","11913","3465426","1750598533882","3465426","1750598533882","syn68466835","https://www.synapse.org/#!Synapse:syn68467581.1","78fde00ce117ff6cd650a379bed9ca57"
"syn68467868","wetlab_cataract_033_0004_instruments_mask.png","1","image/png","11922","3465426","1750598796400","3465426","1750598796400","syn68466835","https://www.synapse.org/#!Synapse:syn68467868.1","7e3dd1906b1775aab7150a5547535076"
"syn68467184","wetlab_cataract_011_0053_instruments_mask.png","1","image/png","11928","3465426","1750598354186","3465426","1750598354186","syn68466835","https://www.synapse.org/#!Synapse:syn68467184.1","c0478c3749bd5a5080b790ad3e474570"
"syn68466866","wetlab_cataract_003_0002_instruments_mask.png","1","image/png","11942","3465426","1750598090002","3465426","1750598090002","syn68466835","https://www.synapse.org/#!Synapse:syn68466866.1","9dbbb3d8e6c63123dbc10e925d1062d1"
"syn68467833","wetlab_cataract_031_0024_instruments_mask.png","1","image/png","11945","3465426","1750598789620","3465426","1750598789620","syn68466835","https://www.synapse.org/#!Synapse:syn68467833.1","763b5f5ff719aff9a04255a665846d9e"
"syn68467331","wetlab_cataract_015_0012_instruments_mask.png","1","image/png","11948","3465426","1750598385559","3465426","1750598385559","syn68466835","https://www.synapse.org/#!Synapse:syn68467331.1","86f2486f84af5d30edf7b67caec078a0"
"syn68467209","wetlab_cataract_011_0076_instruments_mask.png","1","image/png","11949","3465426","1750598359759","3465426","1750598359759","syn68466835","https://www.synapse.org/#!Synapse:syn68467209.1","ba2e3d85b6cad29487f5c0d10b0cfd7d"
"syn68466863","wetlab_cataract_003_0001_instruments_mask.png","1","image/png","11950","3465426","1750598089907","3465426","1750598089907","syn68466835","https://www.synapse.org/#!Synapse:syn68466863.1","ed9e8c45ba6616ba4f80c71be69eeb36"
"syn68467178","wetlab_cataract_011_0049_instruments_mask.png","1","image/png","11951","3465426","1750598353976","3465426","1750598353976","syn68466835","https://www.synapse.org/#!Synapse:syn68467178.1","ac5354b007848bed2d224c7fcaa010b4"
"syn68466887","wetlab_cataract_004_0007_instruments_mask.png","1","image/png","11952","3465426","1750598095463","3465426","1750598095463","syn68466835","https://www.synapse.org/#!Synapse:syn68466887.1","e94accd681b4890087403ff3855a83a3"
"syn68467604","wetlab_cataract_026_0024_instruments_mask.png","1","image/png","11959","3465426","1750598539340","3465426","1750598539340","syn68466835","https://www.synapse.org/#!Synapse:syn68467604.1","6780ca09c58931c075770c9625600771"
"syn68467955","wetlab_cataract_035_0025_instruments_mask.png","1","image/png","11959","3465426","1750598813943","3465426","1750598813943","syn68466835","https://www.synapse.org/#!Synapse:syn68467955.1","55c4884d20d745aa32bc4fa27eec91b8"
"syn68468085","wetlab_cataract_041_0030_instruments_mask.png","1","image/png","11975","3465426","1750598839526","3465426","1750598839526","syn68466835","https://www.synapse.org/#!Synapse:syn68468085.1","bb3ced14b6b594ac58c5dda57b15d832"
"syn68467158","wetlab_cataract_011_0015_instruments_mask.png","1","image/png","11984","3465426","1750598348381","3465426","1750598348381","syn68466835","https://www.synapse.org/#!Synapse:syn68467158.1","c58e484e37387269884649465466fbfb"
"syn68468396","wetlab_cataract_052_0001_instruments_mask.png","1","image/png","11984","3465426","1750598965736","3465426","1750598965736","syn68466835","https://www.synapse.org/#!Synapse:syn68468396.1","661fbaefbdae09f263c023e5f7122175"
"syn68466941","wetlab_cataract_006_0020_instruments_mask.png","1","image/png","11989","3465426","1750598107328","3465426","1750598107328","syn68466835","https://www.synapse.org/#!Synapse:syn68466941.1","11b22e92756210ae2b3d30e9eec8f247"
"syn68467402","wetlab_cataract_017_0002_instruments_mask.png","1","image/png","11993","3465426","1750598497866","3465426","1750598497866","syn68466835","https://www.synapse.org/#!Synapse:syn68467402.1","19971c73e76de2dc8c25ee88bcf220c0"
"syn68467558","wetlab_cataract_025_0003_instruments_mask.png","1","image/png","11998","3465426","1750598529805","3465426","1750598529805","syn68466835","https://www.synapse.org/#!Synapse:syn68467558.1","402e38942a402a19316130e60afa38e6"
"syn68468205","wetlab_cataract_044_0026_instruments_mask.png","1","image/png","12000","3465426","1750598923422","3465426","1750598923422","syn68466835","https://www.synapse.org/#!Synapse:syn68468205.1","5bc824437c0da56f62328cf0cf8cfc5e"
"syn68467732","wetlab_cataract_028_0001_instruments_mask.png","1","image/png","12014","3465426","1750598769820","3465426","1750598769820","syn68466835","https://www.synapse.org/#!Synapse:syn68467732.1","7a448c76a9f0d873defa26667d36cebb"
"syn68468385","wetlab_cataract_051_0010_instruments_mask.png","1","image/png","12016","3465426","1750598963772","3465426","1750598963772","syn68466835","https://www.synapse.org/#!Synapse:syn68468385.1","57769acf48c83d2955f6ec585d7caab3"
"syn68467744","wetlab_cataract_028_0012_instruments_mask.png","1","image/png","12020","3465426","1750598771716","3465426","1750598771716","syn68466835","https://www.synapse.org/#!Synapse:syn68467744.1","2796bc48a873470065a720489fabfb90"
"syn68467738","wetlab_cataract_028_0004_instruments_mask.png","1","image/png","12023","3465426","1750598770044","3465426","1750598770044","syn68466835","https://www.synapse.org/#!Synapse:syn68467738.1","530d41ccdcce2963bc2a5b0ffaecc4a1"
"syn68467733","wetlab_cataract_028_0002_instruments_mask.png","1","image/png","12030","3465426","1750598769872","3465426","1750598769872","syn68466835","https://www.synapse.org/#!Synapse:syn68467733.1","31f6eaf6fc84d217daecc868b16d3f16"
"syn68467328","wetlab_cataract_015_0008_instruments_mask.png","1","image/png","12040","3465426","1750598385260","3465426","1750598385260","syn68466835","https://www.synapse.org/#!Synapse:syn68467328.1","af62f8402a4dbffbb097f2cc48bcb76b"
"syn68468376","wetlab_cataract_051_0004_instruments_mask.png","1","image/png","12042","3465426","1750598961596","3465426","1750598961596","syn68466835","https://www.synapse.org/#!Synapse:syn68468376.1","cba81f971d8dcfffd1d8c84a7637a41a"
"syn68467925","wetlab_cataract_035_0001_instruments_mask.png","1","image/png","12044","3465426","1750598808205","3465426","1750598808205","syn68466835","https://www.synapse.org/#!Synapse:syn68467925.1","e26302a81a40e83e29220ed4fe4f1102"
"syn68467996","wetlab_cataract_038_0005_instruments_mask.png","1","image/png","12087","3465426","1750598821518","3465426","1750598821518","syn68466835","https://www.synapse.org/#!Synapse:syn68467996.1","6691a34be8821eef7e97f63f6c6c00d8"
"syn68467700","wetlab_cataract_027_0002_instruments_mask.png","1","image/png","12098","3465426","1750598761748","3465426","1750598761748","syn68466835","https://www.synapse.org/#!Synapse:syn68467700.1","0055d9335b555ef87ed3d60470b03ba8"
"syn68466993","wetlab_cataract_009_0010_instruments_mask.png","1","image/png","12103","3465426","1750598120889","3465426","1750598120889","syn68466835","https://www.synapse.org/#!Synapse:syn68466993.1","ab44ab341724d530a61ebb73f60d108b"
"syn68467169","wetlab_cataract_011_0035_instruments_mask.png","1","image/png","12103","3465426","1750598351910","3465426","1750598351910","syn68466835","https://www.synapse.org/#!Synapse:syn68467169.1","40857d8797a16e09502a3d1bb661aba6"
"syn68467288","wetlab_cataract_014_0003_instruments_mask.png","1","image/png","12108","3465426","1750598376545","3465426","1750598376545","syn68466835","https://www.synapse.org/#!Synapse:syn68467288.1","eebd5437f5c99304f2ea97b42712881a"
"syn68467578","wetlab_cataract_026_0001_instruments_mask.png","1","image/png","12109","3465426","1750598533773","3465426","1750598533773","syn68466835","https://www.synapse.org/#!Synapse:syn68467578.1","f1cc338f05a42c3b945b772882f0f259"
"syn68468351","wetlab_cataract_050_0009_instruments_mask.png","1","image/png","12119","3465426","1750598956156","3465426","1750598956156","syn68466835","https://www.synapse.org/#!Synapse:syn68468351.1","a145b816cdd151966b4198c6565ebc89"
"syn68467562","wetlab_cataract_025_0008_instruments_mask.png","1","image/png","12127","3465426","1750598530079","3465426","1750598530079","syn68466835","https://www.synapse.org/#!Synapse:syn68467562.1","ac465749d547c9f1314d7c21495a30e9"
"syn68467340","wetlab_cataract_015_0017_instruments_mask.png","1","image/png","12129","3465426","1750598387191","3465426","1750598387191","syn68466835","https://www.synapse.org/#!Synapse:syn68467340.1","d0dd251b4d637524e4fbe3dbe1fcd386"
"syn68468231","wetlab_cataract_045_0001_instruments_mask.png","1","image/png","12147","3465426","1750598929350","3465426","1750598929350","syn68466835","https://www.synapse.org/#!Synapse:syn68468231.1","a2327feaaeff061c6fd2a4a109a9727b"
"syn68468425","wetlab_cataract_054_0002_instruments_mask.png","1","image/png","12162","3465426","1750598973427","3465426","1750598973427","syn68466835","https://www.synapse.org/#!Synapse:syn68468425.1","09d5cc591f472a91276cc95ba21bc49a"
"syn68467164","wetlab_cataract_011_0027_instruments_mask.png","1","image/png","12169","3465426","1750598350174","3465426","1750598350174","syn68466835","https://www.synapse.org/#!Synapse:syn68467164.1","0786cfdbd302f17cba121be3ecb9f52c"
"syn68467884","wetlab_cataract_033_0017_instruments_mask.png","1","image/png","12175","3465426","1750598800048","3465426","1750598800048","syn68466835","https://www.synapse.org/#!Synapse:syn68467884.1","a7513bc3d091ca488bd8e2ade1dc446b"
"syn68467879","wetlab_cataract_033_0014_instruments_mask.png","1","image/png","12179","3465426","1750598799158","3465426","1750598799158","syn68466835","https://www.synapse.org/#!Synapse:syn68467879.1","055cc7e974f63d36a18b431a11f75841"
"syn68467249","wetlab_cataract_012_0035_instruments_mask.png","1","image/png","12182","3465426","1750598369095","3465426","1750598369095","syn68466835","https://www.synapse.org/#!Synapse:syn68467249.1","b079da2a81b5328f42b609ed39639a2c"
"syn68468030","wetlab_cataract_040_0008_instruments_mask.png","1","image/png","12203","3465426","1750598828041","3465426","1750598828041","syn68466835","https://www.synapse.org/#!Synapse:syn68468030.1","95a958b2f40adbed59176e896cf6766a"
"syn68467230","wetlab_cataract_012_0009_instruments_mask.png","1","image/png","12207","3465426","1750598365105","3465426","1750598365105","syn68466835","https://www.synapse.org/#!Synapse:syn68467230.1","aeda54ed706f7a2dc94522342bf658b3"
"syn68467023","wetlab_cataract_010_0011_instruments_mask.png","1","image/png","12208","3465426","1750598126437","3465426","1750598126437","syn68466835","https://www.synapse.org/#!Synapse:syn68467023.1","b3a29f59b2a9a841185a50f01317dc43"
"syn68466989","wetlab_cataract_009_0004_instruments_mask.png","1","image/png","12228","3465426","1750598119163","3465426","1750598119163","syn68466835","https://www.synapse.org/#!Synapse:syn68466989.1","50d52af995acd0e55d5a4ec37dbeb93d"
"syn68467450","wetlab_cataract_018_0017_instruments_mask.png","1","image/png","12228","3465426","1750598507709","3465426","1750598507709","syn68466835","https://www.synapse.org/#!Synapse:syn68467450.1","2f530aecd7a6b7a355e285ee01fc237e"
"syn68467207","wetlab_cataract_011_0072_instruments_mask.png","1","image/png","12238","3465426","1750598359729","3465426","1750598359729","syn68466835","https://www.synapse.org/#!Synapse:syn68467207.1","7d38ea53a722d935a0979fb302cbeaf3"
"syn68468083","wetlab_cataract_041_0029_instruments_mask.png","1","image/png","12244","3465426","1750598839221","3465426","1750598839221","syn68466835","https://www.synapse.org/#!Synapse:syn68468083.1","50505deeba959882170baa88f724a5bc"
"syn68466924","wetlab_cataract_005_0026_instruments_mask.png","1","image/png","12245","3465426","1750598103585","3465426","1750598103585","syn68466835","https://www.synapse.org/#!Synapse:syn68466924.1","ee4169086643acec918c0b25d74c5a16"
"syn68467701","wetlab_cataract_026_0053_instruments_mask.png","1","image/png","12255","3465426","1750598761859","3465426","1750598761859","syn68466835","https://www.synapse.org/#!Synapse:syn68467701.1","8f9289bc48f2a1aed1211e8a1cea1c61"
"syn68467981","wetlab_cataract_037_0002_instruments_mask.png","1","image/png","12255","3465426","1750598818944","3465426","1750598818944","syn68466835","https://www.synapse.org/#!Synapse:syn68467981.1","af33d622abb5a16c612f54a8fb6a6fc8"
"syn68468096","wetlab_cataract_041_0039_instruments_mask.png","1","image/png","12258","3465426","1750598841472","3465426","1750598841472","syn68466835","https://www.synapse.org/#!Synapse:syn68468096.1","6f6831cfb304a8fe3406207d0f3eafe2"
"syn68467180","wetlab_cataract_011_0050_instruments_mask.png","1","image/png","12276","3465426","1750598354055","3465426","1750598354055","syn68466835","https://www.synapse.org/#!Synapse:syn68467180.1","45adc7ec38b8c3cb46bf3f2c5dc71d7a"
"syn68467446","wetlab_cataract_018_0014_instruments_mask.png","1","image/png","12280","3465426","1750598507384","3465426","1750598507384","syn68466835","https://www.synapse.org/#!Synapse:syn68467446.1","7ea55a60537f9dc2e7d05ccf5bd8e390"
"syn68467054","wetlab_cataract_010_0057_instruments_mask.png","1","image/png","12281","3465426","1750598133761","3465426","1750598133761","syn68466835","https://www.synapse.org/#!Synapse:syn68467054.1","7fcb7d7289b1e032ae4550ae91724064"
"syn68467010","wetlab_cataract_009_0022_instruments_mask.png","1","image/png","12298","3465426","1750598124340","3465426","1750598124340","syn68466835","https://www.synapse.org/#!Synapse:syn68467010.1","1c1bbff8dabd70fd9fdbcd24d0fe87e1"
"syn68467214","wetlab_cataract_011_0081_instruments_mask.png","1","image/png","12305","3465426","1750598361473","3465426","1750598361473","syn68466835","https://www.synapse.org/#!Synapse:syn68467214.1","b659b55ec0ad41d712a8732e85c32e6d"
"syn68467563","wetlab_cataract_025_0010_instruments_mask.png","1","image/png","12334","3465426","1750598530129","3465426","1750598530129","syn68466835","https://www.synapse.org/#!Synapse:syn68467563.1","6312e483a166fe870aca23dcd41a6b7d"
"syn68467271","wetlab_cataract_013_0003_instruments_mask.png","1","image/png","12336","3465426","1750598373157","3465426","1750598373157","syn68466835","https://www.synapse.org/#!Synapse:syn68467271.1","59dba0a2bd6a6b84551928b759692df2"
"syn68468120","wetlab_cataract_041_0058_instruments_mask.png","1","image/png","12338","3465426","1750598846141","3465426","1750598846141","syn68466835","https://www.synapse.org/#!Synapse:syn68468120.1","260e6178873c9607c99b16e225d4b3d4"
"syn68467016","wetlab_cataract_009_0029_instruments_mask.png","1","image/png","12339","3465426","1750598124732","3465426","1750598124732","syn68466835","https://www.synapse.org/#!Synapse:syn68467016.1","e4d45a2dc5cdab5da1d4a258745ba965"
"syn68467410","wetlab_cataract_017_0010_instruments_mask.png","1","image/png","12342","3465426","1750598499919","3465426","1750598499919","syn68466835","https://www.synapse.org/#!Synapse:syn68467410.1","244adbba17c63eec10537991eb2c87a8"
"syn68467818","wetlab_cataract_031_0009_instruments_mask.png","1","image/png","12346","3465426","1750598786451","3465426","1750598786451","syn68466835","https://www.synapse.org/#!Synapse:syn68467818.1","a7f1b3e747453fb356b7993410e80f17"
"syn68467039","wetlab_cataract_010_0040_instruments_mask.png","1","image/png","12352","3465426","1750598129976","3465426","1750598129976","syn68466835","https://www.synapse.org/#!Synapse:syn68467039.1","0f5b3690c8a9543b22598c31c6e88df1"
"syn68468199","wetlab_cataract_044_0021_instruments_mask.png","1","image/png","12357","3465426","1750598921490","3465426","1750598921490","syn68466835","https://www.synapse.org/#!Synapse:syn68468199.1","c6b6f1565b194bfaa1c214130b4a01a7"
"syn68467834","wetlab_cataract_031_0025_instruments_mask.png","1","image/png","12358","3465426","1750598790068","3465426","1750598790068","syn68466835","https://www.synapse.org/#!Synapse:syn68467834.1","3f579bee2b82de2fbe3fba8ec8687b1d"
"syn68468155","wetlab_cataract_043_0003_instruments_mask.png","1","image/png","12358","3465426","1750598853361","3465426","1750598853361","syn68466835","https://www.synapse.org/#!Synapse:syn68468155.1","ac6ed8390367a4a19eae7398af580e89"
"syn68467456","wetlab_cataract_018_0024_instruments_mask.png","1","image/png","12359","3465426","1750598509609","3465426","1750598509609","syn68466835","https://www.synapse.org/#!Synapse:syn68467456.1","d14139aecd7f096756df8a7dde3bf594"
"syn68467052","wetlab_cataract_010_0054_instruments_mask.png","1","image/png","12364","3465426","1750598133606","3465426","1750598133606","syn68466835","https://www.synapse.org/#!Synapse:syn68467052.1","d7bcc9038d581c2e7078231213a57b9a"
"syn68467457","wetlab_cataract_018_0021_instruments_mask.png","1","image/png","12367","3465426","1750598509624","3465426","1750598509624","syn68466835","https://www.synapse.org/#!Synapse:syn68467457.1","b5bee17d361c4d43a27d0712639c3da1"
"syn68467513","wetlab_cataract_023_0019_instruments_mask.png","1","image/png","12367","3465426","1750598520726","3465426","1750598520726","syn68466835","https://www.synapse.org/#!Synapse:syn68467513.1","8293bd5a0dae5af2c96b305e3e114bd2"
"syn68467786","wetlab_cataract_030_0016_instruments_mask.png","1","image/png","12379","3465426","1750598780692","3465426","1750598780692","syn68466835","https://www.synapse.org/#!Synapse:syn68467786.1","d8fdaa23d271d1e1b430e68728683d4e"
"syn68466861","wetlab_cataract_001_0009_instruments_mask.png","1","image/png","12384","3465426","1750598089803","3465426","1750598089803","syn68466835","https://www.synapse.org/#!Synapse:syn68466861.1","93fb763f50df2e197f94cfaeacbd26c2"
"syn68467570","wetlab_cataract_025_0014_instruments_mask.png","1","image/png","12389","3465426","1750598531876","3465426","1750598531876","syn68466835","https://www.synapse.org/#!Synapse:syn68467570.1","b3f38aa3ecc37fb89303e630c0a7759e"
"syn68467802","wetlab_cataract_030_0030_instruments_mask.png","1","image/png","12391","3465426","1750598783006","3465426","1750598783006","syn68466835","https://www.synapse.org/#!Synapse:syn68467802.1","ec1f19767a8b75ad79cdbe415a90c89d"
"syn68466998","wetlab_cataract_009_0011_instruments_mask.png","1","image/png","12403","3465426","1750598121065","3465426","1750598121065","syn68466835","https://www.synapse.org/#!Synapse:syn68466998.1","8da5eae819562be15908d058e6a54956"
"syn68467464","wetlab_cataract_019_0004_instruments_mask.png","1","image/png","12403","3465426","1750598511330","3465426","1750598511330","syn68466835","https://www.synapse.org/#!Synapse:syn68467464.1","47d79c9070752b0a1c7f311652446688"
"syn68467736","wetlab_cataract_028_0005_instruments_mask.png","1","image/png","12418","3465426","1750598770029","3465426","1750598770029","syn68466835","https://www.synapse.org/#!Synapse:syn68467736.1","c721ae5993486a422a4d747980e4c2c0"
"syn68467762","wetlab_cataract_029_0015_instruments_mask.png","1","image/png","12422","3465426","1750598775424","3465426","1750598775424","syn68466835","https://www.synapse.org/#!Synapse:syn68467762.1","8f2806c3a82bbae3d6189fcf28c051ea"
"syn68468029","wetlab_cataract_040_0006_instruments_mask.png","1","image/png","12427","3465426","1750598827933","3465426","1750598827933","syn68466835","https://www.synapse.org/#!Synapse:syn68468029.1","c430ae0129aafc573d2a25d5bfbc12af"
"syn68467317","wetlab_cataract_014_0032_instruments_mask.png","1","image/png","12433","3465426","1750598382328","3465426","1750598382328","syn68466835","https://www.synapse.org/#!Synapse:syn68467317.1","e6ffb75e7130bf0d8c55cc32de9d9ae1"
